application,version,instrumentor,trial,function,iteration,zip,numNodes,ipTime,tSize,triangleTime,depth
space,1,bb-lemon,1,sgrphasr,7,0.921569,0,0.004,0,0.008,0
space,1,bb-lemon,1,sgrphaun,0,12.7647,0,0,0,0,0
space,1,bb-lemon,1,versdef,0,149.588,0,0,6,0.024,1
space,1,bb-lemon,1,versdef,1,159.833,0,0,0,1.892,0
space,1,bb-lemon,1,uvval,0,50.4762,0,0.004,6,0,1
space,1,bb-lemon,1,uvval,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,1,xycoord,0,249.205,0,0,3,0.004,1
space,1,bb-lemon,1,xycoord,1,284.082,0,0,0,0.164,0
space,1,bb-lemon,2,main,0,42.7342,0,0,0,0.012,0
space,1,bb-lemon,2,glvainit,0,0,0,0,0,0,0
space,1,bb-lemon,2,nomefile,0,0,0,0,0,0,0
space,1,bb-lemon,2,readfil3,0,2.45365,0,0,11,0.004,1
space,1,bb-lemon,2,readfil3,1,2.70523,0,0,0,0.012,0
space,1,bb-lemon,2,prnfile,0,31.8333,0,0,0,0,0
space,1,bb-lemon,2,groupdef,0,83.7367,0,0,5,0,1
space,1,bb-lemon,2,groupdef,1,83.7459,0,0,0,0.052,0
space,1,bb-lemon,2,waitcont,0,0,0,0,0,0,0
space,1,bb-lemon,2,simgroup,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,simamp,0,221.288,0,0,2,0,1
space,1,bb-lemon,2,simamp,1,221.574,0,0,0,0.004,0
space,1,bb-lemon,2,simpha,0,3.63235,0,0,4,0,1
space,1,bb-lemon,2,simpha,1,4.24265,0,0,0,0,0
space,1,bb-lemon,2,simpol,0,12.7647,0,0,0,0,0
space,1,bb-lemon,2,grwrite,0,32.5,0,0,0,0.004,0
space,1,bb-lemon,2,adddef,0,83.375,0,0,0,0.012,0
space,1,bb-lemon,2,GetKeyword,0,84.619,0,0,0,0,0
space,1,bb-lemon,2,nodedef,0,83.5313,0,0,0,0.004,0
space,1,bb-lemon,2,parserro,0,14.52,0,0,0,0,0
space,1,bb-lemon,2,interror,0,0,0,0,0,0,0
space,1,bb-lemon,2,blockdef,0,83.375,0,0,0,0.004,0
space,1,bb-lemon,2,polydef,0,87.8046,0,0,0,0.016,0
space,1,bb-lemon,2,hexdef,0,83.375,0,0,0,0,0
space,1,bb-lemon,2,addscan,0,19.9929,0,0,6,0,1
space,1,bb-lemon,2,addscan,1,20.1855,0,0,0,0.104,0
space,1,bb-lemon,2,mksnode,0,0.749999,0,0,0,0,0
space,1,bb-lemon,2,mksblock,0,1694.55,0,0,0,0.004,0
space,1,bb-lemon,2,mkshex,0,51.9984,0,0,0,0,0
space,1,bb-lemon,2,sgrrot,0,0,0,0,0,0,0
space,1,bb-lemon,2,extremes,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,extsize,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,adremdef,0,0.875,0,0,1,0,1
space,1,bb-lemon,2,adremdef,1,1.125,0,0,0,0,0
space,1,bb-lemon,2,remdef,0,83.375,0,0,0,0.012,0
space,1,bb-lemon,2,ampunit,0,170.8,0,0,1,0,1
space,1,bb-lemon,2,ampunit,1,171.55,0,0,0,0.02,0
space,1,bb-lemon,2,ampval,0,51.0159,0,0,2,0.004,1
space,1,bb-lemon,2,ampval,1,69.873,0,0,0,0.008,0
space,1,bb-lemon,2,GetReal,0,50.3889,0,0,2,0,1
space,1,bb-lemon,2,GetReal,1,69.2222,0,0,0,0.008,0
space,1,bb-lemon,2,angclaus,0,102.376,0,0,1,0,1
space,1,bb-lemon,2,angclaus,1,109.206,0,0,0,0.028,0
space,1,bb-lemon,2,angunit,0,136,0,0,1,0,1
space,1,bb-lemon,2,angunit,1,136.615,0,0,0,0.004,0
space,1,bb-lemon,2,angledir,0,129.139,0,0,3,0,1
space,1,bb-lemon,2,angledir,1,136.237,0,0,0,0.06,0
space,1,bb-lemon,2,angval,0,51.0159,0,0,2,0,1
space,1,bb-lemon,2,angval,1,69.873,0,0,0,0.008,0
space,1,bb-lemon,2,anglerot,0,160.812,0,0,3,0.004,1
space,1,bb-lemon,2,anglerot,1,167.918,0,0,0,0.128,0
space,1,bb-lemon,2,angstep,0,1,0,0,0,0,0
space,1,bb-lemon,2,doubstep,0,118.376,0,0,11,0.008,1
space,1,bb-lemon,2,doubstep,1,126.509,0,0,0,0.26,0
space,1,bb-lemon,2,answer,0,0.347826,0,0,0,0,0
space,1,bb-lemon,2,beampha,0,83.875,0,0,8,0,1
space,1,bb-lemon,2,beampha,1,84.2917,0,0,3,0,1
space,1,bb-lemon,2,beampha,2,84.375,0,0,0,0.004,0
space,1,bb-lemon,2,uvdir,0,95.0198,0,0,2,0,1
space,1,bb-lemon,2,uvdir,1,95.0718,0,0,0,0.012,0
space,1,bb-lemon,2,nodecoor,0,116.393,0,0,2,0,1
space,1,bb-lemon,2,nodecoor,1,116.536,0,0,0,0.012,0
space,1,bb-lemon,2,circpol,0,133.514,0,0,1,0.004,1
space,1,bb-lemon,2,circpol,1,133.743,0,0,0,0.02,0
space,1,bb-lemon,2,circspec,0,133.476,0,0,8,0.004,1
space,1,bb-lemon,2,circspec,1,140.624,0,0,0,0.076,0
space,1,bb-lemon,2,Get1Real,0,50.4762,0,0,6,0,1
space,1,bb-lemon,2,Get1Real,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,2,lenunit,0,191.688,0,0,1,0,1
space,1,bb-lemon,2,lenunit,1,192.531,0,0,0,0.044,0
space,1,bb-lemon,2,cosinus,0,102.018,0,0,3,0.004,1
space,1,bb-lemon,2,cosinus,1,109.006,0,0,0,0.02,0
space,1,bb-lemon,2,dacos,0,0,0,0,0,0,0
space,1,bb-lemon,2,dasin,0,0,0,0,0,0,0
space,1,bb-lemon,2,datan,0,0,0,0,0,0,0
space,1,bb-lemon,2,dcos,0,0,0,0,0,0,0
space,1,bb-lemon,2,degconv,0,0.5,0,0,0,0,0
space,1,bb-lemon,2,doubmax,0,0,0,0,0,0,0
space,1,bb-lemon,2,doubmin,0,0,0,0,0,0,0
space,1,bb-lemon,2,GetUReal,0,50.4762,0,0,6,0,1
space,1,bb-lemon,2,GetUReal,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,2,dsin,0,0,0,0,0,0,0
space,1,bb-lemon,2,elemdef,0,83.3749,0,0,1,0,1
space,1,bb-lemon,2,elemdef,1,83.4628,0,0,0,0,0
space,1,bb-lemon,2,GetUName,0,124.452,0,0,0,0.008,0
space,1,bb-lemon,2,sinelem,0,1.375,0,0,0,0,0
space,1,bb-lemon,2,emsginit,0,30.875,0,0,0,0,0
space,1,bb-lemon,2,EndOfTape,0,0,0,0,0,0,0
space,1,bb-lemon,2,extmod,0,84.619,0,0,0,0.004,0
space,1,bb-lemon,2,fixgramp,0,0.999998,0,0,1,0,1
space,1,bb-lemon,2,fixgramp,1,0.999998,0,0,1,0,1
space,1,bb-lemon,2,fixgramp,2,1.16666,0,0,0,0,0
space,1,bb-lemon,2,linconv,0,0.666666,0,0,0,0,0
space,1,bb-lemon,2,fixgrpha,0,0.624999,0,0,10,0,1
space,1,bb-lemon,2,fixgrpha,1,1.26562,0,0,2,0,1
space,1,bb-lemon,2,fixgrpha,2,1.5625,0,0,0,0,0
space,1,bb-lemon,2,fixnodor,0,0.75,0,0,0,0,0
space,1,bb-lemon,2,fixport,0,107.902,0,0,0,0.036,0
space,1,bb-lemon,2,fixselem,0,2.125,0,0,0,0.004,0
space,1,bb-lemon,2,mmconv,0,1.25,0,0,0,0,0
space,1,bb-lemon,2,fixsgrel,0,0.896133,0,0,25,0.004,1
space,1,bb-lemon,2,fixsgrel,1,1.17726,0,0,4,0.004,1
space,1,bb-lemon,2,fixsgrel,2,1.1994,0,0,3,0.004,1
space,1,bb-lemon,2,fixsgrel,3,1.21935,0,0,1,0.004,1
space,1,bb-lemon,2,fixsgrel,4,1.22396,0,0,0,0.036,0
space,1,bb-lemon,2,fixsgrid,0,1.3625,0,0,10,0,1
space,1,bb-lemon,2,fixsgrid,1,2.01875,0,0,4,0,1
space,1,bb-lemon,2,fixsgrid,2,2.39375,0,0,0,0.004,0
space,1,bb-lemon,2,floatsup,0,0,0,0,0,0,0
space,1,bb-lemon,2,gainspec,0,84.6607,0,0,0,0,0
space,1,bb-lemon,2,gainval,0,51.0159,0,0,2,0.004,1
space,1,bb-lemon,2,gainval,1,69.873,0,0,0,0.008,0
space,1,bb-lemon,2,gainunit,0,136,0,0,1,0,1
space,1,bb-lemon,2,gainunit,1,136.615,0,0,0,0.004,0
space,1,bb-lemon,2,gaussel,0,249.217,0,0.004,5,0.036,1
space,1,bb-lemon,2,gaussel,1,272.331,0,0.004,0,3.068,0
space,1,bb-lemon,2,geomspec,0,83.375,0,0,2,0,1
space,1,bb-lemon,2,geomspec,1,83.4583,0,0,0,0,0
space,1,bb-lemon,2,recspec,0,154.8,0,0.004,10,0.012,1
space,1,bb-lemon,2,recspec,1,164.879,0,0,0,0.436,0
space,1,bb-lemon,2,GetInt,0,57.1053,0,0,4,0,1
space,1,bb-lemon,2,GetInt,1,57.9474,0,0,0,0.004,0
space,1,bb-lemon,2,TapeGet,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,GetNatur,0,0.37037,0,0,2,0,1
space,1,bb-lemon,2,GetNatur,1,0.592593,0,0,1,0,1
space,1,bb-lemon,2,GetNatur,2,0.740741,0,0,0,0,0
space,1,bb-lemon,2,isletter,0,0,0,0,0,0,0
space,1,bb-lemon,2,InKWords,0,15.746,0,0,0,0,0
space,1,bb-lemon,2,kwdsinit,0,31.999,0,0,0,0,0
space,1,bb-lemon,2,unaminit,0,0,0,0,0,0,0
space,1,bb-lemon,2,moseinit,0,0,0,0,0,0,0
space,1,bb-lemon,2,gnodevis,0,32.6632,0,0,0,0,0
space,1,bb-lemon,2,gnodfind,0,32.125,0,0,1,0,1
space,1,bb-lemon,2,gnodfind,1,32.4583,0,0,0,0.004,0
space,1,bb-lemon,2,grampexc,0,83.375,0,0,0,0.004,0
space,1,bb-lemon,2,unifamp,0,83.8824,0,0,0,0,0
space,1,bb-lemon,2,secoramp,0,298.614,0,0,6,0.048,1
space,1,bb-lemon,2,secoramp,1,321.807,0,0,0,4.472,0
space,1,bb-lemon,2,greldef,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,griddef1,0,83.4352,0,0,5,0,1
space,1,bb-lemon,2,griddef1,1,83.4769,0,0,3,0,1
space,1,bb-lemon,2,griddef1,2,83.4907,0,0,1,0,1
space,1,bb-lemon,2,griddef1,3,83.4954,0,0,0,0.004,0
space,1,bb-lemon,2,grexcdef,0,83.7483,0,0,0,0,0
space,1,bb-lemon,2,grphaexc,0,83.375,0,0,0,0.008,0
space,1,bb-lemon,2,grgeodef,0,12.7923,0,0,4,0,1
space,1,bb-lemon,2,grgeodef,1,12.9945,0,0,2,0,1
space,1,bb-lemon,2,grgeodef,2,13.0383,0,0,1,0,1
space,1,bb-lemon,2,grgeodef,3,13.082,0,0,0,0,0
space,1,bb-lemon,2,squgrdef,0,83.9292,0,0,0,0.004,0
space,1,bb-lemon,2,recgrdef,0,83.9292,0,0,0,0.004,0
space,1,bb-lemon,2,hexgrdef,0,83.9292,0,0.004,0,0,0
space,1,bb-lemon,2,trigrdef,0,83.8471,0,0,1,0,1
space,1,bb-lemon,2,trigrdef,1,83.8882,0,0,0,0.004,0
space,1,bb-lemon,2,InUNames,0,0.624999,0,0,18,0,1
space,1,bb-lemon,2,InUNames,1,1.01562,0,0,17,0,1
space,1,bb-lemon,2,InUNames,2,1.25976,0,0,16,0,1
space,1,bb-lemon,2,InUNames,3,1.41235,0,0,15,0,1
space,1,bb-lemon,2,InUNames,4,1.50772,0,0,14,0,1
space,1,bb-lemon,2,InUNames,5,1.56732,0,0,13,0,1
space,1,bb-lemon,2,InUNames,6,1.60458,0,0,12,0,1
space,1,bb-lemon,2,InUNames,7,1.62786,0,0,11,0,1
space,1,bb-lemon,2,InUNames,8,1.64241,0,0,10,0,1
space,1,bb-lemon,2,InUNames,9,1.65151,0,0,9,0.004,1
space,1,bb-lemon,2,InUNames,10,1.65719,0,0,8,0,1
space,1,bb-lemon,2,InUNames,11,1.66074,0,0,7,0,1
space,1,bb-lemon,2,InUNames,12,1.66296,0,0,6,0,1
space,1,bb-lemon,2,InUNames,13,1.66435,0,0,5,0,1
space,1,bb-lemon,2,InUNames,14,1.66522,0,0,4,0,1
space,1,bb-lemon,2,InUNames,15,1.66576,0,0,3,0,1
space,1,bb-lemon,2,InUNames,16,1.6661,0,0,2,0,1
space,1,bb-lemon,2,InUNames,17,1.66631,0,0,1,0,1
space,1,bb-lemon,2,InUNames,18,1.66644,0,0.004,0,0,0
space,1,bb-lemon,2,InserUN,0,0.375,0,0,0,0,0
space,1,bb-lemon,2,unifpha,0,83.8824,0,0,0,0,0
space,1,bb-lemon,2,secorpha,0,298.614,0,0.004,6,0.04,1
space,1,bb-lemon,2,secorpha,1,321.807,0,0.004,0,4.436,0
space,1,bb-lemon,2,serotpha,0,114.462,0,0,4,0.004,1
space,1,bb-lemon,2,serotpha,1,114.569,0,0,0,0.02,0
space,1,bb-lemon,2,sinstep,0,102.118,0,0,8,0,1
space,1,bb-lemon,2,sinstep,1,109.265,0,0,0,0.028,0
space,1,bb-lemon,2,intmax,0,0,0,0,0,0,0
space,1,bb-lemon,2,intmin,0,0,0,0,0,0,0
space,1,bb-lemon,2,linpol,0,83.3438,0,0,0,0.004,0
space,1,bb-lemon,2,polor,0,134.239,0,0,3,0,1
space,1,bb-lemon,2,polor,1,134.423,0,0,0,0.028,0
space,1,bb-lemon,2,modspec,0,114.195,0,0,5,0,1
space,1,bb-lemon,2,modspec,1,114.492,0,0,0,0.012,0
space,1,bb-lemon,2,nodorien,0,215.761,0,0,4,0.024,1
space,1,bb-lemon,2,nodorien,1,234.221,0,0,0,1.252,0
space,1,bb-lemon,2,phaserot,0,160.812,0,0,3,0.008,1
space,1,bb-lemon,2,phaserot,1,167.918,0,0,0,0.132,0
space,1,bb-lemon,2,polorbis,0,134.239,0,0,3,0,1
space,1,bb-lemon,2,polorbis,1,134.423,0,0,0,0.028,0
space,1,bb-lemon,2,polspec,0,83.375,0,0,2,0,1
space,1,bb-lemon,2,polspec,1,83.4583,0,0,0,0.004,0
space,1,bb-lemon,2,portamp,0,84.6607,0,0,0,0,0
space,1,bb-lemon,2,portdef,0,83.4911,0,0,13,0.004,1
space,1,bb-lemon,2,portdef,1,83.6114,0,0,1,0,1
space,1,bb-lemon,2,portdef,2,83.6068,0,0,2,0,1
space,1,bb-lemon,2,portdef,3,83.6089,0,0.004,0,0.016,0
space,1,bb-lemon,2,pshdef1,0,84.6607,0,0,0,0,0
space,1,bb-lemon,2,pscdef1,0,84.6607,0,0,0,0,0
space,1,bb-lemon,2,ppadef1,0,84.6607,0,0,0,0,0
space,1,bb-lemon,2,portspec,0,85.6333,0,0,4,0,1
space,1,bb-lemon,2,portspec,1,85.678,0,0,0,0.012,0
space,1,bb-lemon,2,pqlimits,0,63.5833,0,0,0,0,0
space,1,bb-lemon,2,secorder,0,0,0,0,0,0,0
space,1,bb-lemon,2,seqrothg,0,0.666667,0,0,0,0,0
space,1,bb-lemon,2,seqrotrg,0,19542.3,0,0,1,0.004,1
space,1,bb-lemon,2,seqrotrg,1,19548.7,0,0,0,1.568,0
space,1,bb-lemon,2,serotdir,0,136,0,0,1,0,1
space,1,bb-lemon,2,serotdir,1,136.615,0,0,0,0.008,0
space,1,bb-lemon,2,serotpar,0,0.666667,0,0,2,0,1
space,1,bb-lemon,2,serotpar,1,0.888889,0,0,0,0,0
space,1,bb-lemon,2,sgramp2n,0,442.401,0,0,9,0,1
space,1,bb-lemon,2,sgramp2n,1,442.891,0,0,4,0.004,1
space,1,bb-lemon,2,sgramp2n,2,443.224,0,0,3,0,1
space,1,bb-lemon,2,sgramp2n,3,443.557,0,0,2,0,1
space,1,bb-lemon,2,sgramp2n,4,443.891,0,0.004,1,0,1
space,1,bb-lemon,2,sgramp2n,5,444.224,0,0,0,0.024,0
space,1,bb-lemon,2,sgrampun,0,662.119,0,0,0,0,0
space,1,bb-lemon,2,sgrpha2n,0,9.49997,0,0,9,0.004,1
space,1,bb-lemon,2,sgrpha2n,1,9.98955,0,0,4,0,1
space,1,bb-lemon,2,sgrpha2n,2,10.3229,0,0,3,0,1
space,1,bb-lemon,2,sgrpha2n,3,10.6562,0,0,2,0,1
space,1,bb-lemon,2,sgrpha2n,4,10.9895,0,0.004,1,0,1
space,1,bb-lemon,2,sgrpha2n,5,11.3229,0,0,0,0.012,0
space,1,bb-lemon,2,sgrphasr,0,0.572549,0,0,9,0,1
space,1,bb-lemon,2,sgrphasr,1,0.858824,0,0,1,0,1
space,1,bb-lemon,2,sgrphasr,2,0.890196,0,0,1,0,1
space,1,bb-lemon,2,sgrphasr,3,0.890196,0,0.004,1,0,1
space,1,bb-lemon,2,sgrphasr,4,0.890196,0,0,1,0,1
space,1,bb-lemon,2,sgrphasr,5,0.890196,0,0.004,1,0,1
space,1,bb-lemon,2,sgrphasr,6,0.890196,0,0,1,0,1
space,1,bb-lemon,2,sgrphasr,7,0.921569,0,0.004,0,0.004,0
space,1,bb-lemon,2,sgrphaun,0,12.7647,0,0,0,0,0
space,1,bb-lemon,2,versdef,0,149.588,0,0,6,0.024,1
space,1,bb-lemon,2,versdef,1,159.833,0,0.004,0,1.948,0
space,1,bb-lemon,2,uvval,0,50.4762,0,0.004,6,0,1
space,1,bb-lemon,2,uvval,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,2,xycoord,0,249.205,0,0,3,0.004,1
space,1,bb-lemon,2,xycoord,1,284.082,0,0,0,0.144,0
space,1,bb-lemon,3,main,0,42.7342,0,0,0,0.012,0
space,1,bb-lemon,3,glvainit,0,0,0,0,0,0,0
space,1,bb-lemon,3,nomefile,0,0,0,0,0,0,0
space,1,bb-lemon,3,readfil3,0,2.45365,0,0,11,0,1
space,1,bb-lemon,3,readfil3,1,2.70523,0,0,0,0.012,0
space,1,bb-lemon,3,prnfile,0,31.8333,0,0,0,0,0
space,1,bb-lemon,3,groupdef,0,83.7367,0,0,5,0,1
space,1,bb-lemon,3,groupdef,1,83.7459,0,0,0,0.052,0
space,1,bb-lemon,3,waitcont,0,0,0,0,0,0,0
space,1,bb-lemon,3,simgroup,0,0.666667,0,0.004,0,0,0
space,1,bb-lemon,3,simamp,0,221.288,0,0,2,0,1
space,1,bb-lemon,3,simamp,1,221.574,0,0,0,0.004,0
space,1,bb-lemon,3,simpha,0,3.63235,0,0,4,0,1
space,1,bb-lemon,3,simpha,1,4.24265,0,0,0,0,0
space,1,bb-lemon,3,simpol,0,12.7647,0,0,0,0,0
space,1,bb-lemon,3,grwrite,0,32.5,0,0,0,0.004,0
space,1,bb-lemon,3,adddef,0,83.375,0,0,0,0.012,0
space,1,bb-lemon,3,GetKeyword,0,84.619,0,0,0,0,0
space,1,bb-lemon,3,nodedef,0,83.5313,0,0,0,0.004,0
space,1,bb-lemon,3,parserro,0,14.52,0,0,0,0.008,0
space,1,bb-lemon,3,interror,0,0,0,0,0,0,0
space,1,bb-lemon,3,blockdef,0,83.375,0,0,0,0.004,0
space,1,bb-lemon,3,polydef,0,87.8046,0,0,0,0.016,0
space,1,bb-lemon,3,hexdef,0,83.375,0,0,0,0,0
space,1,bb-lemon,3,addscan,0,19.9929,0,0,6,0.004,1
space,1,bb-lemon,3,addscan,1,20.1855,0,0,0,0.104,0
space,1,bb-lemon,3,mksnode,0,0.749999,0,0,0,0,0
space,1,bb-lemon,3,mksblock,0,1694.55,0,0,0,0,0
space,1,bb-lemon,3,mkshex,0,51.9984,0,0,0,0,0
space,1,bb-lemon,3,sgrrot,0,0,0,0,0,0,0
space,1,bb-lemon,3,extremes,0,0.666667,0,0,0,0,0
space,1,bb-lemon,3,extsize,0,0.666667,0,0,0,0,0
space,1,bb-lemon,3,adremdef,0,0.875,0,0,1,0,1
space,1,bb-lemon,3,adremdef,1,1.125,0,0,0,0,0
space,1,bb-lemon,3,remdef,0,83.375,0,0,0,0.016,0
space,1,bb-lemon,3,ampunit,0,170.8,0,0,1,0,1
space,1,bb-lemon,3,ampunit,1,171.55,0,0,0,0.02,0
space,1,bb-lemon,3,ampval,0,51.0159,0,0,2,0,1
space,1,bb-lemon,3,ampval,1,69.873,0,0,0,0.008,0
space,1,bb-lemon,3,GetReal,0,50.3889,0,0,2,0,1
space,1,bb-lemon,3,GetReal,1,69.2222,0,0.004,0,0.004,0
space,1,bb-lemon,3,angclaus,0,102.376,0,0,1,0.004,1
space,1,bb-lemon,3,angclaus,1,109.206,0,0,0,0.028,0
space,1,bb-lemon,3,angunit,0,136,0,0.004,1,0,1
space,1,bb-lemon,3,angunit,1,136.615,0,0,0,0.004,0
space,1,bb-lemon,3,angledir,0,129.139,0,0,3,0,1
space,1,bb-lemon,3,angledir,1,136.237,0,0,0,0.068,0
space,1,bb-lemon,3,angval,0,51.0159,0,0,2,0,1
space,1,bb-lemon,3,angval,1,69.873,0,0,0,0.012,0
space,1,bb-lemon,3,anglerot,0,160.812,0,0,3,0.004,1
space,1,bb-lemon,3,anglerot,1,167.918,0,0,0,0.132,0
space,1,bb-lemon,3,angstep,0,1,0,0,0,0,0
space,1,bb-lemon,3,doubstep,0,118.376,0,0,11,0.012,1
space,1,bb-lemon,3,doubstep,1,126.509,0,0,0,0.268,0
space,1,bb-lemon,3,answer,0,0.347826,0,0,0,0,0
space,1,bb-lemon,3,beampha,0,83.875,0,0,8,0,1
space,1,bb-lemon,3,beampha,1,84.2917,0,0,3,0,1
space,1,bb-lemon,3,beampha,2,84.375,0,0,0,0.004,0
space,1,bb-lemon,3,uvdir,0,95.0198,0,0,2,0,1
space,1,bb-lemon,3,uvdir,1,95.0718,0,0,0,0.012,0
space,1,bb-lemon,3,nodecoor,0,116.393,0,0,2,0,1
space,1,bb-lemon,3,nodecoor,1,116.536,0,0,0,0.012,0
space,1,bb-lemon,3,circpol,0,133.514,0,0,1,0,1
space,1,bb-lemon,3,circpol,1,133.743,0,0,0,0.024,0
space,1,bb-lemon,3,circspec,0,133.476,0,0,8,0.004,1
space,1,bb-lemon,3,circspec,1,140.624,0,0,0,0.076,0
space,1,bb-lemon,3,Get1Real,0,50.4762,0,0,6,0,1
space,1,bb-lemon,3,Get1Real,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,3,lenunit,0,191.688,0,0,1,0,1
space,1,bb-lemon,3,lenunit,1,192.531,0,0,0,0.048,0
space,1,bb-lemon,3,cosinus,0,102.018,0,0,3,0,1
space,1,bb-lemon,3,cosinus,1,109.006,0,0,0,0.024,0
space,1,bb-lemon,3,dacos,0,0,0,0,0,0,0
space,1,bb-lemon,3,dasin,0,0,0,0,0,0,0
space,1,bb-lemon,3,datan,0,0,0,0,0,0,0
space,1,bb-lemon,3,dcos,0,0,0,0,0,0,0
space,1,bb-lemon,3,degconv,0,0.5,0,0,0,0,0
space,1,bb-lemon,3,doubmax,0,0,0,0,0,0,0
space,1,bb-lemon,3,doubmin,0,0,0,0,0,0,0
space,1,bb-lemon,3,GetUReal,0,50.4762,0,0,6,0,1
space,1,bb-lemon,3,GetUReal,1,69.7619,0,0,0,0.008,0
space,1,bb-lemon,3,dsin,0,0,0,0,0,0,0
space,1,bb-lemon,3,elemdef,0,83.3749,0,0,1,0,1
space,1,bb-lemon,3,elemdef,1,83.4628,0,0,0,0.004,0
space,1,bb-lemon,3,GetUName,0,124.452,0,0,0,0.012,0
space,1,bb-lemon,3,sinelem,0,1.375,0,0,0,0.004,0
space,1,bb-lemon,3,emsginit,0,30.875,0,0,0,0,0
space,1,bb-lemon,3,EndOfTape,0,0,0,0,0,0,0
space,1,bb-lemon,3,extmod,0,84.619,0,0,0,0,0
space,1,bb-lemon,3,fixgramp,0,0.999998,0,0,1,0,1
space,1,bb-lemon,3,fixgramp,1,0.999998,0,0,1,0,1
space,1,bb-lemon,3,fixgramp,2,1.16666,0,0,0,0,0
space,1,bb-lemon,3,linconv,0,0.666666,0,0,0,0,0
space,1,bb-lemon,3,fixgrpha,0,0.624999,0,0,10,0,1
space,1,bb-lemon,3,fixgrpha,1,1.26562,0,0,2,0,1
space,1,bb-lemon,3,fixgrpha,2,1.5625,0,0,0,0,0
space,1,bb-lemon,3,fixnodor,0,0.75,0,0,0,0,0
space,1,bb-lemon,3,fixport,0,107.902,0,0,0,0.036,0
space,1,bb-lemon,3,fixselem,0,2.125,0,0,0,0.004,0
space,1,bb-lemon,3,mmconv,0,1.25,0,0,0,0,0
space,1,bb-lemon,3,fixsgrel,0,0.896133,0,0,25,0.004,1
space,1,bb-lemon,3,fixsgrel,1,1.17726,0,0,4,0.004,1
space,1,bb-lemon,3,fixsgrel,2,1.1994,0,0,3,0.004,1
space,1,bb-lemon,3,fixsgrel,3,1.21935,0,0,1,0.004,1
space,1,bb-lemon,3,fixsgrel,4,1.22396,0,0,0,0.04,0
space,1,bb-lemon,3,fixsgrid,0,1.3625,0,0,10,0,1
space,1,bb-lemon,3,fixsgrid,1,2.01875,0,0,4,0,1
space,1,bb-lemon,3,fixsgrid,2,2.39375,0,0,0,0.004,0
space,1,bb-lemon,3,floatsup,0,0,0,0,0,0,0
space,1,bb-lemon,3,gainspec,0,84.6607,0,0,0,0,0
space,1,bb-lemon,3,gainval,0,51.0159,0,0,2,0.004,1
space,1,bb-lemon,3,gainval,1,69.873,0,0,0,0.008,0
space,1,bb-lemon,3,gainunit,0,136,0,0,1,0,1
space,1,bb-lemon,3,gainunit,1,136.615,0,0,0,0.008,0
space,1,bb-lemon,3,gaussel,0,249.217,0,0,5,0.04,1
space,1,bb-lemon,3,gaussel,1,272.331,0,0,0,2.86,0
space,1,bb-lemon,3,geomspec,0,83.375,0,0,2,0,1
space,1,bb-lemon,3,geomspec,1,83.4583,0,0,0,0,0
space,1,bb-lemon,3,recspec,0,154.8,0,0,10,0.012,1
space,1,bb-lemon,3,recspec,1,164.879,0,0,0,0.412,0
space,1,bb-lemon,3,GetInt,0,57.1053,0,0,4,0,1
space,1,bb-lemon,3,GetInt,1,57.9474,0,0,0,0,0
space,1,bb-lemon,3,TapeGet,0,0.666667,0,0,0,0,0
space,1,bb-lemon,3,GetNatur,0,0.37037,0,0,2,0,1
space,1,bb-lemon,3,GetNatur,1,0.592593,0,0,1,0,1
space,1,bb-lemon,3,GetNatur,2,0.740741,0,0,0,0,0
space,1,bb-lemon,3,isletter,0,0,0,0,0,0,0
space,1,bb-lemon,3,InKWords,0,15.746,0,0,0,0,0
space,1,bb-lemon,3,kwdsinit,0,31.999,0,0,0,0,0
space,1,bb-lemon,3,unaminit,0,0,0,0,0,0,0
space,1,bb-lemon,3,moseinit,0,0,0,0,0,0,0
space,1,bb-lemon,3,gnodevis,0,32.6632,0,0,0,0,0
space,1,bb-lemon,3,gnodfind,0,32.125,0,0,1,0,1
space,1,bb-lemon,3,gnodfind,1,32.4583,0,0,0,0,0
space,1,bb-lemon,3,grampexc,0,83.375,0,0,0,0.004,0
space,1,bb-lemon,3,unifamp,0,83.8824,0,0.004,0,0,0
space,1,bb-lemon,3,secoramp,0,298.614,0,0.004,6,0.04,1
space,1,bb-lemon,3,secoramp,1,321.807,0,0,0,4.388,0
space,1,bb-lemon,3,greldef,0,0.666667,0,0,0,0,0
space,1,bb-lemon,3,griddef1,0,83.4352,0,0,5,0,1
space,1,bb-lemon,3,griddef1,1,83.4769,0,0,3,0,1
space,1,bb-lemon,3,griddef1,2,83.4907,0,0,1,0,1
space,1,bb-lemon,3,griddef1,3,83.4954,0,0,0,0.008,0
space,1,bb-lemon,3,grexcdef,0,83.7483,0,0,0,0.004,0
