application,version,instrumentor,trial,function,nodes,arcs,maxIterations,initialMaxDepth,maxDepthIncrement,finalMaxDepth,initialTrianglesSize,triangleTime,numProbe,objectiveValue,totalIpTime,totalTriangleTime
gcc,1,cc-lemon,1,insn_dead_p,28,50,200,1,1,7,7,0,2,4.95759,0,0
gcc,1,cc-lemon,1,mark_used_regs,101,178,200,1,1,7,74,0.008,10,209.137,0,0.008
gcc,1,cc-lemon,1,mark_set_1,60,101,200,1,1,7,53,0,8,1.35786,0,0
gcc,1,cc-lemon,1,div_and_round_double,98,148,200,1,1,7,5,0,2,0.499999,0,0.004
gcc,1,cc-lemon,1,size_int,5,6,200,1,1,7,2,0,2,0.690476,0,0
gcc,1,cc-lemon,1,size_binop,13,24,200,1,1,7,2,0,2,0.595308,0,0
gcc,1,cc-lemon,1,const_binop,107,180,200,1,1,7,106,0.008,28,0.726562,0,0.012
gcc,1,cc-lemon,1,fold,1039,2126,200,1,1,7,1931,2.172,432,0.39898,0.08,21.732
gcc,1,cc-lemon,1,non_lvalue,6,12,200,1,1,7,3,0,3,0.833333,0,0
gcc,1,cc-lemon,1,pedantic_non_lvalue,7,14,200,1,1,7,3,0,3,0.526316,0,0
gcc,1,cc-lemon,1,operand_equal_p,35,64,200,1,1,7,8,0,8,0.122652,0,0
gcc,1,cc-lemon,1,invert_truthvalue,36,52,200,1,1,7,9,0,7,0.278437,0,0
gcc,1,cc-lemon,1,strip_compound_expr,10,15,200,1,1,7,1,0,2,0.625,0,0
gcc,1,cc-lemon,1,fold_convert,34,58,200,1,1,7,16,0,5,0.4375,0,0
gcc,1,cc-lemon,1,split_tree,26,44,200,1,1,7,8,0,4,0.292237,0,0
gcc,1,cc-lemon,1,distribute_bit_expr,9,15,200,1,1,7,6,0,4,0.512088,0,0
gcc,1,cc-lemon,1,fold_truthop,122,210,200,1,1,7,505,0.064,50,0.487042,0.004,0.696
gcc,1,cc-lemon,1,twoval_comparison_p,27,47,200,1,1,7,14,0,10,0.868096,0,0
gcc,1,cc-lemon,1,eval_subst,24,36,200,1,1,7,13,0.004,5,0.945205,0,0.004
gcc,1,cc-lemon,1,operand_equal_for_comparison_p,9,21,200,1,1,7,2,0,2,0.266917,0,0
gcc,1,cc-lemon,1,range_test,25,51,200,1,1,7,44,0,11,1,0,0
gcc,1,cc-lemon,1,decode_field_reference,30,50,200,1,1,7,20,0,7,1.04225,0,0
gcc,1,cc-lemon,1,unextend,21,30,200,1,1,7,52,0.004,10,2.24706,0,0.004
gcc,1,cc-lemon,1,make_bit_field_ref,9,12,200,1,1,7,8,0,4,1.38095,0,0
gcc,1,cc-lemon,1,find_function_data,7,8,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,push_function_context_to,3,3,200,1,1,7,1,0,1,0.666667,0,0
gcc,1,cc-lemon,1,push_function_context,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,pop_function_context_from,10,14,200,1,1,7,5,0,2,20.9286,0,0
gcc,1,cc-lemon,1,fixup_var_refs,11,15,200,1,1,7,6,0,2,31.8333,0,0
gcc,1,cc-lemon,1,pop_function_context,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,assign_stack_local,7,9,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,assign_outer_stack_local,7,9,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,assign_stack_temp,24,38,200,1,1,7,2,0,2,0.727959,0,0
gcc,1,cc-lemon,1,combine_temp_slots,20,30,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,update_temp_slot_address,21,32,200,1,1,7,5,0,2,0.337838,0.004,0
gcc,1,cc-lemon,1,free_temp_slots,10,15,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,free_temps_for_rtl_expr,7,9,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,pop_temp_slots,9,13,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,put_var_into_stack,21,34,200,1,1,7,4,0,4,0.565934,0,0
gcc,1,cc-lemon,1,put_reg_into_stack,11,16,200,1,1,7,7,0,3,1.07143,0,0
gcc,1,cc-lemon,1,instantiate_virtual_regs,7,9,200,1,1,7,2,0,1,10.5833,0,0
gcc,1,cc-lemon,1,instantiate_decls,9,12,200,1,1,7,7,0,3,22.5833,0,0
gcc,1,cc-lemon,1,instantiate_virtual_regs_1,102,250,200,1,1,7,96,0.012,21,1.18366,0.004,0.04
gcc,1,cc-lemon,1,nonlocal_label_rtx_list,5,6,200,1,1,7,1,0,1,21.25,0,0
gcc,1,cc-lemon,1,use_variable,6,9,200,1,1,7,2,0,2,0.410526,0,0
gcc,1,cc-lemon,1,use_variable_after,6,9,200,1,1,7,2,0,2,0.410526,0,0
gcc,1,cc-lemon,1,get_first_nonparm_insn,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,get_first_block_beg,11,14,200,1,1,7,4,0,1,0.375,0,0
gcc,1,cc-lemon,1,aggregate_value_p,16,28,200,1,1,7,5,0,2,0.282723,0,0
gcc,1,cc-lemon,1,assign_parms,139,219,200,1,1,7,75,0.248,37,35.5338,0,2.236
gcc,1,cc-lemon,1,locate_and_pad_parm,46,68,200,1,1,7,61,0.004,9,2.40476,0,0.008
gcc,1,cc-lemon,1,uninitialized_vars_warning,20,32,200,1,1,7,6,0,5,29.0833,0,0
gcc,1,cc-lemon,1,setjmp_args_warning,9,13,200,1,1,7,2,0,2,10.6667,0,0
gcc,1,cc-lemon,1,setjmp_protect,15,23,200,1,1,7,2,0,2,21.6154,0,0
gcc,1,cc-lemon,1,setjmp_protect_args,10,15,200,1,1,7,1,0,1,1.58333,0,0
gcc,1,cc-lemon,1,lookup_static_chain,11,14,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,fix_lexical_addr,26,36,200,1,1,7,7,0,3,0.757778,0,0
gcc,1,cc-lemon,1,trampoline_address,26,37,200,1,1,7,4,0,3,0.680135,0,0
gcc,1,cc-lemon,1,identify_blocks,10,15,200,1,1,7,1,0,1,0.6,0,0
gcc,1,cc-lemon,1,all_blocks,11,15,200,1,1,7,2,0,2,20.0294,0,0
gcc,1,cc-lemon,1,reorder_blocks,17,25,200,1,1,7,1,0,1,1.15,0,0
gcc,1,cc-lemon,1,bc_build_calldesc,5,6,200,1,1,7,1,0,1,21.25,0,0
gcc,1,cc-lemon,1,init_function_start,9,12,200,1,1,7,3,0,2,0.485294,0,0
gcc,1,cc-lemon,1,bc_expand_function_start,20,27,200,1,1,7,19,0.004,4,20.9994,0,0.004
gcc,1,cc-lemon,1,bc_expand_function_end,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,expand_function_start,52,82,200,1,1,7,106,0.012,18,17.6183,0,0.056
gcc,1,cc-lemon,1,expand_function_end,105,169,200,1,1,7,170,0.024,26,27.9727,0,0.1
gcc,1,cc-lemon,1,thread_prologue_and_epilogue_insns,31,48,200,1,1,7,23,0,6,2.5,0,0.008
gcc,1,cc-lemon,1,reposition_prologue_and_epilogue_notes,90,138,200,1,1,7,8,0.004,3,0.546468,0,0.004
gcc,1,cc-lemon,1,fixup_var_refs_insns,38,57,200,1,1,7,13,0.004,11,350.271,0,0.004
gcc,1,cc-lemon,1,fixup_var_refs_1,143,240,200,1,1,7,123,0.016,34,90.2377,0,0.04
gcc,1,cc-lemon,1,fixup_memory_subreg,7,8,200,1,1,7,2,0,2,0.609374,0,0
gcc,1,cc-lemon,1,fixup_stack_1,19,30,200,1,1,7,5,0,4,105.144,0,0
gcc,1,cc-lemon,1,walk_fixup_memory_subreg,16,24,200,1,1,7,4,0,3,98.9412,0,0
gcc,1,cc-lemon,1,optimize_bit_field,37,65,200,1,1,7,18,0.004,9,0.269389,0.004,0.004
gcc,1,cc-lemon,1,instantiate_decl,22,40,200,1,1,7,8,0,4,0.494713,0,0
gcc,1,cc-lemon,1,instantiate_decls_1,9,12,200,1,1,7,5,0,2,42.5,0,0
gcc,1,cc-lemon,1,getpwd,16,26,200,1,1,7,16,0,6,2.24218,0,0
gcc,1,cc-lemon,1,global_alloc,220,345,200,1,1,7,99,0.08,18,484.436,0,0.336
gcc,1,cc-lemon,1,global_conflicts,110,174,200,1,1,7,8,0.02,7,11286.7,0,0.044
gcc,1,cc-lemon,1,allocno_compare,3,3,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,find_reg,246,423,200,1,1,7,80,0.068,18,35.0929,0,0.108
gcc,1,cc-lemon,1,retry_global_alloc,7,10,200,1,1,7,6,0,4,1.38889,0,0
gcc,1,cc-lemon,1,dump_global_regs,12,17,200,1,1,7,8,0,3,33.5625,0,0
gcc,1,cc-lemon,1,mark_reg_clobber,14,22,200,1,1,7,2,0,2,1.29326,0,0
gcc,1,cc-lemon,1,mark_reg_store,46,73,200,1,1,7,3,0,3,1.93928,0,0
gcc,1,cc-lemon,1,insn_current_length,5,7,200,1,1,7,2,0,2,0.256637,0,0
gcc,1,cc-lemon,1,insn_variable_length_p,5,7,200,1,1,7,2,0,2,0.256637,0,0
gcc,1,cc-lemon,1,insn_default_length,27,95,200,1,1,7,22,0.004,14,0.253308,0,0.004
gcc,1,cc-lemon,1,result_ready_cost,69,224,200,1,1,7,45,0.004,26,0.246849,0,0.004
gcc,1,cc-lemon,1,div_unit_ready_cost,7,12,200,1,1,7,2,0,2,0.13615,0,0
gcc,1,cc-lemon,1,div_unit_blockage_range,5,7,200,1,1,7,2,0,2,0.256637,0,0
gcc,1,cc-lemon,1,fpadd110_unit_ready_cost,6,12,200,1,1,7,2,0,2,0.113281,0,0
gcc,1,cc-lemon,1,fpadd110_unit_blockage_range,9,30,200,1,1,7,3,0,3,0.0680804,0,0
gcc,1,cc-lemon,1,fpadd100_unit_ready_cost,13,43,200,1,1,7,5,0.004,4,0.120603,0,0.004
gcc,1,cc-lemon,1,fpadd100_unit_blockage_range,10,35,200,1,1,7,5,0,4,0.142578,0,0
gcc,1,cc-lemon,1,fpmul110_unit_ready_cost,5,7,200,1,1,7,2,0,2,0.256637,0,0
gcc,1,cc-lemon,1,fpmul100_unit_ready_cost,7,14,200,1,1,7,2,0,2,0.0973154,0,0
gcc,1,cc-lemon,1,fpmul100_unit_blockage_range,7,14,200,1,1,7,2,0,2,0.0973154,0,0
gcc,1,cc-lemon,1,mem110_unit_ready_cost,15,30,200,1,1,7,11,0,8,0.735812,0,0
gcc,1,cc-lemon,1,mem110_unit_blockage_range,21,48,200,1,1,7,17,0,12,0.778252,0,0
gcc,1,cc-lemon,1,mem100_unit_ready_cost,17,38,200,1,1,7,12,0,8,0.518621,0,0
gcc,1,cc-lemon,1,mem100_unit_blockage_range,21,48,200,1,1,7,17,0,12,0.778252,0,0
gcc,1,cc-lemon,1,bit_unit_ready_cost,5,7,200,1,1,7,2,0,2,0.256637,0,0
gcc,1,cc-lemon,1,alu_unit_ready_cost,37,116,200,1,1,7,30,0,21,0.412364,0,0
gcc,1,cc-lemon,1,alu_unit_blockage_range,21,64,200,1,1,7,19,0,12,0.37446,0,0
gcc,1,cc-lemon,1,function_units_used,82,262,200,1,1,7,62,0.004,26,0.258254,0,0.004
gcc,1,cc-lemon,1,num_delay_slots,6,36,200,1,1,7,4,0,2,0.0226563,0,0
gcc,1,cc-lemon,1,get_attr_fpu,6,44,200,1,1,7,4,0,2,0.0178902,0,0
gcc,1,cc-lemon,1,get_attr_type,79,249,200,1,1,7,47,0.004,30,0.212201,0,0.008
gcc,1,cc-lemon,1,eligible_for_delay,70,277,200,1,1,7,52,0.008,36,0.750405,0,0.02
gcc,1,cc-lemon,1,eligible_for_annul_true,21,86,200,1,1,7,9,0,7,0.640362,0,0
gcc,1,cc-lemon,1,alu_unit_blockage,48,175,200,1,1,7,79,0.004,33,0.577008,0,0.008
gcc,1,cc-lemon,1,mem100_unit_conflict_cost,29,76,200,1,1,7,22,0,14,0.571094,0,0
gcc,1,cc-lemon,1,mem100_unit_blockage,64,169,200,1,1,7,112,0.008,40,1.64643,0,0.02
gcc,1,cc-lemon,1,mem110_unit_blockage,36,94,200,1,1,7,63,0.004,25,2.15157,0,0.008
gcc,1,cc-lemon,1,fpmul100_unit_blockage,16,39,200,1,1,7,12,0,8,0.880383,0,0
gcc,1,cc-lemon,1,fpadd100_unit_blockage,44,181,200,1,1,7,51,0.004,24,0.924121,0,0.004
gcc,1,cc-lemon,1,fpadd110_unit_blockage,12,56,200,1,1,7,9,0,7,1.08384,0,0
gcc,1,cc-lemon,1,div_unit_blockage,7,14,200,1,1,7,4,0,2,0.0973154,0,0
gcc,1,cc-lemon,1,const_num_delay_slots,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_m88k_rcs_id,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_1,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_4,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_5,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_6,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_7,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_13,7,9,200,1,1,7,3,0,3,0.625,0,0
gcc,1,cc-lemon,1,gen_split_14,4,4,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_15,4,4,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_16,3,3,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_17,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_18,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_19,7,9,200,1,1,7,3,0,3,0.625,0,0.004
gcc,1,cc-lemon,1,gen_split_20,4,4,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_21,4,4,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_22,3,3,200,1,1,7,1,0,1,0.5,0,0
gcc,1,cc-lemon,1,gen_split_23,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_24,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_31,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_33,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_35,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_37,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_test,9,12,200,1,1,7,4,0,2,0.5,0,0
gcc,1,cc-lemon,1,gen_cmpsi,5,6,200,1,1,7,1,0,1,0.25,0,0
gcc,1,cc-lemon,1,gen_cmpsf,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_cmpdf,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_seq,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sne,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sgt,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sgtu,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_slt,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sltu,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sge,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sgeu,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sle,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_sleu,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_75,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_split_80,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_bcnd,3,2,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_bxx,3,2,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_beq,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bne,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bgt,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bgtu,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_blt,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bltu,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bge,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bgeu,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_ble,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_bleu,4,4,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_locate1,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_locate2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_movsi,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_reload_insi,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_movhi,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_movqi,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_movdi,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_movdf,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_split_125,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_movsf,3,3,200,1,1,7,1,0,1,0.380952,0,0
gcc,1,cc-lemon,1,gen_movstrsi,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_call_block_move,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_call_movstrsi_loop,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_zero_extendhisi2,4,5,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_zero_extendqihi2,4,5,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_zero_extendqisi2,5,6,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_extendsidi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_extendhisi2,4,5,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_extendqihi2,4,5,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_extendqisi2,4,5,200,1,1,7,2,0,2,0.8,0,0
gcc,1,cc-lemon,1,gen_extendsfdf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_truncdfsf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_floatsidf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_floatsisf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_fix_truncdfsi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_fix_truncsfsi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_addsi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_adddf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_addsf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_adddi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_subsi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_subdf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_subsf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_subdi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_mulsi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_muldf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_mulsf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_trap_divide_by_zero,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_tcnd_divide_by_zero,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_divsi3,35,52,200,1,1,7,58,0.004,16,1.72783,0.004,0.012
gcc,1,cc-lemon,1,gen_dummy,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_negsi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_jump,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_udivsi3,7,9,200,1,1,7,2,0,2,0.529412,0,0
gcc,1,cc-lemon,1,gen_divdf3,6,7,200,1,1,7,3,0.004,2,0.517857,0,0.004
gcc,1,cc-lemon,1,gen_divsf3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_andsi3,6,10,200,1,1,7,2,0,2,0.113725,0,0
gcc,1,cc-lemon,1,gen_anddi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_iorsi3,6,9,200,1,1,7,2,0,2,0.213235,0,0
gcc,1,cc-lemon,1,gen_iordi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_xorsi3,5,7,200,1,1,7,1,0,1,0.156863,0,0
gcc,1,cc-lemon,1,gen_xordi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_one_cmplsi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_one_cmpldi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_tbnd,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_ashlsi3,11,15,200,1,1,7,6,0,4,0.619048,0,0
gcc,1,cc-lemon,1,gen_ashrsi3,11,15,200,1,1,7,7,0,4,0.619048,0,0
gcc,1,cc-lemon,1,gen_lshrsi3,11,15,200,1,1,7,6,0,4,0.619048,0,0
gcc,1,cc-lemon,1,gen_rotlsi3,5,6,200,1,1,7,1,0,1,0.258065,0,0
gcc,1,cc-lemon,1,gen_rotrsi3,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_ffssi2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_extv,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_extzv,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_negdf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_negsf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_absdf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_abssf2,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_casesi,8,10,200,1,1,7,8,0,3,1.5,0,0
gcc,1,cc-lemon,1,gen_casesi_enter,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_casesi_jump,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_call,4,5,200,1,1,7,2,0,2,0.690476,0,0
gcc,1,cc-lemon,1,gen_call_value,4,5,200,1,1,7,2,0,2,0.690476,0,0
gcc,1,cc-lemon,1,gen_return,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_prologue,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_epilogue,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_blockage,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_indirect_jump,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,gen_decrement_and_branch_until_zero,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,add_clobbers,9,22,200,1,1,7,5,0,5,0.599999,0,0
gcc,1,cc-lemon,1,insn_extract,50,239,200,1,1,7,2,0,1,0.00523559,0,0
gcc,1,cc-lemon,1,output_11,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_12,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_46,6,7,200,1,1,7,1,0,1,0.5,0.004,0
gcc,1,cc-lemon,1,output_94,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_123,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_129,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_134,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_223,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_225,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_230,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_235,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_254,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_256,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_257,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_258,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_259,5,6,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_271,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,output_273,1,0,200,1,1,7,0,0,0,0,0,0
gcc,1,cc-lemon,1,recog_1,80,167,200,1,1,7,65,0.004,26,0.955834,0,0.012
gcc,1,cc-lemon,1,recog_2,99,187,200,1,1,7,41,0.008,37,1.45468,0,0.024
gcc,1,cc-lemon,1,recog_3,84,151,200,1,1,7,61,0.008,31,0.916527,0,0.012
gcc,1,cc-lemon,1,recog_4,225,406,200,1,1,7,659,0.172,78,3.81549,0,1.788
gcc,1,cc-lemon,1,recog_5,484,839,200,1,1,7,1305,0.432,150,2.22649,0.012,1.276
gcc,1,cc-lemon,1,recog_6,232,405,200,1,1,7,573,0.088,53,1.90665,0,0.228
gcc,1,cc-lemon,1,recog,84,165,200,1,1,7,51,0.004,19,0.221676,0.004,0.008
gcc,1,cc-lemon,1,split_1,153,297,200,1,1,7,68,0.032,68,0.713073,0.004,0.08
